Date,High,Low,Open,Close,Volume,Adj Close
2017-07-03,25.530000686645508,25.09000015258789,25.15999984741211,25.530000686645508,441600.0,21.83563804626465
2017-07-04,25.950000762939453,25.280000686645508,25.5,25.440000534057617,508100.0,21.758663177490234
2017-07-05,25.68000030517578,25.100000381469727,25.520000457763672,25.520000457763672,896200.0,21.827085494995117
2017-07-06,25.65999984741211,25.049999237060547,25.600000381469727,25.110000610351562,847200.0,21.476415634155273
2017-07-07,25.56999969482422,25.149999618530273,25.170000076293945,25.389999389648438,888100.0,21.71589469909668
2017-07-10,25.670000076293945,25.200000762939453,25.43000030517578,25.649999618530273,738800.0,21.938274383544922
2017-07-11,26.18000030517578,25.510000228881836,25.639999389648438,26.18000030517578,898000.0,22.391578674316406
2017-07-12,26.899999618530273,26.190000534057617,26.450000762939453,26.889999389648438,1584900.0,22.998836517333984
2017-07-13,26.979999542236328,26.520000457763672,26.780000686645508,26.889999389648438,1185500.0,22.998836517333984
2017-07-14,27.110000610351562,26.65999984741211,26.950000762939453,26.709999084472656,492200.0,22.84488868713379
2017-07-17,26.899999618530273,26.469999313354492,26.709999084472656,26.700000762939453,632400.0,22.83633041381836
2017-07-18,26.959999084472656,26.610000610351562,26.75,26.959999084472656,808700.0,23.058706283569336
2017-07-19,26.93000030517578,26.020000457763672,26.899999618530273,26.049999237060547,1203300.0,22.2803897857666
2017-07-20,26.299999237060547,25.889999389648438,26.18000030517578,26.0,387100.0,22.237628936767578
2017-07-21,26.1200008392334,25.649999618530273,26.010000228881836,25.8799991607666,595000.0,22.13498878479004
2017-07-24,25.889999389648438,24.940000534057617,25.8799991607666,25.25,2050000.0,21.596153259277344
2017-07-25,25.59000015258789,25.229999542236328,25.3799991607666,25.59000015258789,1272100.0,21.886953353881836
2017-07-26,26.079999923706055,25.3799991607666,25.700000762939453,25.940000534057617,1616500.0,22.186307907104492
2017-07-27,26.139999389648438,25.739999771118164,26.040000915527344,26.079999923706055,997200.0,22.30605125427246
2017-07-28,26.280000686645508,25.31999969482422,26.149999618530273,25.610000610351562,1867000.0,21.90406036376953
2017-07-31,25.770000457763672,25.399999618530273,25.610000610351562,25.510000228881836,951500.0,21.818531036376953
2017-08-01,26.079999923706055,25.440000534057617,25.559999465942383,25.809999465942383,1933800.0,22.075115203857422
2017-08-02,26.450000762939453,25.709999084472656,25.709999084472656,26.450000762939453,1160300.0,22.622509002685547
2017-08-03,26.510000228881836,25.8700008392334,26.290000915527344,26.110000610351562,1112300.0,22.444913864135742
2017-08-04,26.290000915527344,26.0,26.1299991607666,26.18000030517578,564100.0,22.505090713500977
2017-08-07,26.639999389648438,25.940000534057617,26.149999618530273,26.530000686645508,1042100.0,22.80596160888672
2017-08-08,27.790000915527344,26.399999618530273,26.549999237060547,27.149999618530273,2634700.0,23.33892822265625
2017-08-09,27.18000030517578,26.690000534057617,26.899999618530273,26.989999771118164,1261500.0,23.201391220092773
2017-08-10,27.030000686645508,26.31999969482422,27.010000228881836,26.75,1053300.0,22.99507713317871
2017-08-11,27.440000534057617,26.40999984741211,26.950000762939453,27.299999237060547,1211900.0,23.46787452697754
2017-08-14,27.850000381469727,27.100000381469727,27.450000762939453,27.799999237060547,1361600.0,23.897689819335938
2017-08-15,28.239999771118164,27.530000686645508,27.760000228881836,27.530000686645508,1265900.0,23.665590286254883
