Date,High,Low,Open,Close,Volume,Adj Close
2017-07-03,27.511999130249023,27.15999984741211,27.327999114990234,27.45599937438965,554125.0,19.89829444885254
2017-07-04,27.520000457763672,27.31999969482422,27.479999542236328,27.399999618530273,253375.0,19.85770606994629
2017-07-05,27.624000549316406,27.007999420166016,27.464000701904297,27.176000595092773,950625.0,19.69536590576172
2017-07-06,27.520000457763672,27.167999267578125,27.176000595092773,27.263999938964844,1172875.0,19.759143829345703
2017-07-07,27.91200065612793,27.375999450683594,27.399999618530273,27.511999130249023,1423125.0,19.938875198364258
2017-07-10,27.88800048828125,27.496000289916992,27.871999740600586,27.84000015258789,1247875.0,20.17658805847168
2017-07-11,28.1200008392334,27.503999710083008,27.84000015258789,27.88800048828125,1247250.0,20.211380004882812
2017-07-12,28.472000122070312,27.823999404907227,28.09600067138672,28.055999755859375,1800250.0,20.333131790161133
2017-07-13,28.176000595092773,27.719999313354492,28.176000595092773,27.992000579833984,1704000.0,20.28675079345703
2017-07-14,28.09600067138672,27.639999389648438,28.04800033569336,27.799999237060547,812750.0,20.147600173950195
2017-07-17,27.8799991607666,27.552000045776367,27.81599998474121,27.799999237060547,485125.0,20.147600173950195
2017-07-18,27.944000244140625,27.583999633789062,27.76799964904785,27.8799991607666,558250.0,20.205577850341797
2017-07-19,27.91200065612793,27.624000549316406,27.784000396728516,27.75200080871582,618875.0,20.112815856933594
2017-07-20,27.895999908447266,27.535999298095703,27.81599998474121,27.856000900268555,626875.0,20.188186645507812
2017-07-21,28.152000427246094,27.75200080871582,27.871999740600586,27.856000900268555,783250.0,20.188186645507812
2017-07-24,28.1200008392334,27.895999908447266,27.97599983215332,28.08799934387207,390250.0,20.3563232421875
2017-07-25,28.464000701904297,27.823999404907227,28.09600067138672,28.24799919128418,889125.0,20.472280502319336
2017-07-26,28.312000274658203,27.959999084472656,28.200000762939453,28.04800033569336,823000.0,20.327335357666016
2017-07-27,28.31999969482422,28.0,28.263999938964844,28.055999755859375,531125.0,20.333131790161133
2017-07-28,28.464000701904297,27.847999572753906,28.399999618530273,27.944000244140625,765250.0,20.25196075439453
2017-07-31,28.18400001525879,27.92799949645996,28.143999099731445,28.0,860375.0,21.393798828125
2017-08-01,28.527999877929688,28.079999923706055,28.13599967956543,28.360000610351562,1076750.0,21.668859481811523
2017-08-02,29.09600067138672,28.24799919128418,28.368000030517578,28.68000030517578,1116625.0,21.913358688354492
2017-08-03,29.08799934387207,28.68000030517578,28.72800064086914,28.959999084472656,975625.0,22.12729835510254
2017-08-04,29.040000915527344,28.719999313354492,29.0,28.959999084472656,531625.0,22.12729835510254
2017-08-07,29.327999114990234,28.639999389648438,29.08799934387207,29.031999588012695,947750.0,22.18231201171875
2017-08-08,29.104000091552734,28.68000030517578,29.09600067138672,28.72800064086914,1263000.0,21.950037002563477
2017-08-09,28.8799991607666,28.527999877929688,28.743999481201172,28.631999969482422,1360250.0,21.876686096191406
2017-08-10,27.479999542236328,26.8799991607666,27.399999618530273,27.31999969482422,1057125.0,21.748310089111328
2017-08-11,27.6560001373291,27.167999267578125,27.360000610351562,27.488000869750977,820250.0,21.882049560546875
